row_index,clip_id,split,label,scenario,session_id,n_frames,feature_hash,seq_hash,raw_hash,source_folder,filename,path
4119,clip_02445,train,1,Stand,3,72,bd59cdc0e274b6889a64,d75534d9a909282ac21e,9acb54d5e2c40dc58440,f_mask_s_3_keypoints_csv,S_N_105_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_105_resized_keypoints.csv
4120,clip_03730,test,0,Bed,4,121,bd62104d3329551589c2,fb161d875c9524be1178,ed32ca6100195853dcfa,nf_mask_b_4_ketpoints_csv,B_D_0152_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0152_keypoints.csv
4121,clip_00720,train,1,Bed,3,60,bd66ea09cdda5638c328,39bb0cdd67e17d9506fb,10fb37c084d598348a40,f_mask_b_3_keypoints_csv,B_N_76_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_76_resized_keypoints.csv
4122,clip_02828,val,1,Stand,3,62,bd69f53d9ef74b72b0e7,9f18ca076553361ec7c1,1fafae5e0db327d3d48c,f_mask_s_3_keypoints_csv,S_N_489_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_489_resized_keypoints.csv
4123,clip_00209,val,1,Bed,1,90,bd8ab5c64926937e51aa,b98dab7dcb76c584b1d4,7da7a7cd95a711851c6c,f_mask_b_1_keypoints_csv,B_D_0234_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0234_keypoints.csv
4124,clip_02087,test,1,Stand,1,91,bdb354849951c88fc78d,087aa5a497671f6b8175,0f77fdbf1bf27a1267a3,f_mask_s_1_keypoints_csv,S_D_0155_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0155_keypoints.csv
4125,clip_05358,train,0,Stand,3,60,bdbe1df1e27f8550f9a9,b3e2c35c06977637c839,99be72c2f4196efd52ef,nf_mask_s_3_keypoints_csv,S_N_167_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_167_keypoints.csv
4126,clip_04779,train,0,Chair,3,90,bdd0a67399dbfdfceaf9,be07ece80ae09b019603,768f047dfaa8026ecf45,nf_mask_c_3_keypoints_csv,C_N_94_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_94_resized_keypoints.csv
4127,clip_03970,val,0,Chair,1,120,bdd40a109db4e5a5bd31,7ed9594a50b126651bff,8af3b192fca2c2a24d18,nf_mask_c_1_keypoints_csv,C_D_0149_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0149_resized_keypoints.csv
4128,clip_00192,val,1,Bed,1,80,bde67577ba42ccad0d41,65e52b24f1a1ae4b1114,548cd039291d0be073db,f_mask_b_1_keypoints_csv,B_D_0213_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0213_keypoints.csv
4129,clip_01454,test,1,Chair,2,56,bdf760d673471f5f48d8,a6b43a503e4ba06adade,8c385261668eba25f769,f_mask_c_2_keypoints_csv,C_N_382_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_382_resized_keypoints.csv
4130,clip_03354,train,0,Bed,2,90,bdf8f033e06b96c6b29b,231fb32042c10c79cf26,2e1ca5ab86e7d11b91fd,nf_mask_b_2_ketpoints_csv,B_N_19_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_19_keypoints.csv
4131,clip_05646,train,0,Stand,3,144,be00b2711e0d1a2f3ff8,edfff51be217abafca5e,dcc67cb514a03d53d6f6,nf_mask_s_3_keypoints_csv,S_N_469_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_469_resized_keypoints.csv
4132,clip_02490,train,1,Stand,3,64,be2c25f290ba64e442f2,acd9836c43cedae87559,7378648e47d4c10e2c70,f_mask_s_3_keypoints_csv,S_N_149_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_149_keypoints.csv
4133,clip_03308,val,0,Bed,1,240,be2edcae883f02d8e87c,19a9181e405a5e0a1e7a,b8846e62c30842c5f862,nf_mask_b_1_ketpoints_csv,B_N_527_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_527_keypoints.csv
4134,clip_04727,train,0,Chair,3,120,be40f5c4e8b281d35083,b5213504b68261e806eb,4efbfc2d0530f8e32577,nf_mask_c_3_keypoints_csv,C_N_543_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_543_keypoints.csv
4135,clip_03101,test,0,Bed,1,89,be4c83a39b58644dcb18,dec911940bc2db5a4050,472eab08c077deefb475,nf_mask_b_1_ketpoints_csv,B_N_265_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_265_resized_keypoints.csv
4136,clip_03630,train,0,Bed,4,60,be5435cb8d18175ab7e4,0e739873a06c9dbef5dd,0e300ad3bc90639f9343,nf_mask_b_4_ketpoints_csv,B_D_0007_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0007_resized_keypoints.csv
4137,clip_00491,train,1,Bed,2,75,be58f9206db3953b650f,bab44174f6c38aaeb3a2,3b42f29073607d3e4fa9,f_mask_b_2_keypoints_csv,B_N_467_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_467_resized_keypoints.csv
4138,clip_05125,test,0,Stand,2,150,be5ccd26652c900d7cbb,6565bbf8120430cb2082,025cf2e946aa042c4e65,nf_mask_s_2_keypoints_csv,S_M_154_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_154_keypoints.csv
4139,clip_05417,train,0,Stand,3,96,be73b9946e0a860b94f5,6217fe246ffeb3b54dfa,0e5147a0a6e83a0b08bc,nf_mask_s_3_keypoints_csv,S_N_226_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_226_resized_keypoints.csv
4140,clip_00067,train,1,Bed,1,60,be8d36c72ddba3c69d20,8e8606841dbf13d101c3,082184ceb784377517be,f_mask_b_1_keypoints_csv,B_D_0070_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0070_keypoints.csv
4141,clip_01207,train,1,Chair,2,60,be903b12afeea721b2cf,f6597db335833bffbf73,df00b41d6e8b8f92901b,f_mask_c_2_keypoints_csv,C_N_118_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_118_resized_keypoints.csv
4142,clip_04968,val,0,Stand,1,120,be9074ed7fe0ae725415,62f5111aa78131a0d54b,e99843aba9ad340ba546,nf_mask_s_1_keypoints_csv,S_D_0166_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0166_keypoints.csv
4143,clip_00917,test,1,Bed,4,86,be9710bc7c0665e9339b,b776a68e3f968b6bd336,23fe1219d58bfd39d93e,f_mask_b_4_keypoints_csv,B_M_63_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_63_keypoints.csv
4144,clip_05382,train,0,Stand,3,24,bea2c49bd1691b3d98df,39a6351fa543d96a382d,7077b1ab8a5b5d832855,nf_mask_s_3_keypoints_csv,S_N_193_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_193_keypoints.csv
4145,clip_04707,val,0,Chair,3,90,bea2c53c26b0a4e8e93c,cce3307744b71e489fc3,53225548e200b4070821,nf_mask_c_3_keypoints_csv,C_N_525_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_525_resized_keypoints.csv
4146,clip_05229,train,0,Stand,2,90,bea5d7fd7743e02e3c78,0a9655eca0def48037dd,55a43a2aaef2cd7b4187,nf_mask_s_2_keypoints_csv,S_M_47_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_47_keypoints.csv
4147,clip_04893,train,0,Stand,1,60,bea6c28ac2981989def5,b14d86766421bf2cb7e6,2570aac985a385b9e218,nf_mask_s_1_keypoints_csv,S_D_0091_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0091_resized_keypoints.csv
4148,clip_05454,train,0,Stand,3,75,bebcd8591ae54a7654d4,eb1f59ce6211a189452b,c6caeb5b45b7ef51733a,nf_mask_s_3_keypoints_csv,S_N_25_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_25_keypoints.csv
4149,clip_04162,train,0,Chair,2,90,bec715ff6dd491cb0408,d78cbd812ee209adf5e9,410fabeec330c81c7553,nf_mask_c_2_keypoints_csv,C_M_172_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_172_keypoints.csv
4150,clip_02319,train,1,Stand,2,60,beccb951a9ea18caea79,f1294899383538a02853,2b4391edf67fa1b8cf7f,f_mask_s_2_keypoints_csv,S_M_211_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_211_resized_keypoints.csv
4151,clip_04302,train,0,Chair,3,90,bed7260e1ec24ccb2c3a,b469acf5227195453822,6a05f29cfde4085af871,nf_mask_c_3_keypoints_csv,C_N_08_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_08_keypoints.csv
4152,clip_03160,train,0,Bed,1,109,bedd536776bd60265653,c0e3cde657f81fb79ab2,dfbb862fe61ab26fba98,nf_mask_b_1_ketpoints_csv,B_N_361_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_361_keypoints.csv
4153,clip_03629,test,0,Bed,4,90,bef45342c4f0f94934dd,67eecd760060d7316610,543b49c03f9f39cd612a,nf_mask_b_4_ketpoints_csv,B_D_0006_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0006_resized_keypoints.csv
4154,clip_02710,train,1,Stand,3,31,befaa7c7c3707e44dbaa,336b5bbb7afc701c54ba,d1494c604291430af484,f_mask_s_3_keypoints_csv,S_N_37_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_37_keypoints.csv
4155,clip_00371,train,1,Bed,2,73,bf0a9cf97d67ee93791a,8c1d847178b238fa57dc,e57bbd4e6253f9e443f7,f_mask_b_2_keypoints_csv,B_N_363_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_363_keypoints.csv
4156,clip_00397,val,1,Bed,2,44,bf0af3d954388d426e98,325c3d0aec337f79cd9b,99ab6796e1ce3b7defd1,f_mask_b_2_keypoints_csv,B_N_381_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_381_keypoints.csv
4157,clip_02722,train,1,Stand,3,32,bf0c2535bef2cdc7f189,61b7eefba7e068dd9e2a,8adb465f3bda2a9d15a6,f_mask_s_3_keypoints_csv,S_N_391_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_391_resized_keypoints.csv
4158,clip_00477,train,1,Bed,2,85,bf11a8635e2b8d8c43a5,b31bc010b3b56d69f24e,5209f24a180e4e9f6804,f_mask_b_2_keypoints_csv,B_N_453_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_453_keypoints.csv
4159,clip_02949,test,1,Stand,3,36,bf134af789f80f9a89a0,b192b7e901a5520195b5,4ac4839222fdf5a451b1,f_mask_s_3_keypoints_csv,S_N_83_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_83_resized_keypoints.csv
4160,clip_02728,val,1,Stand,3,59,bf2d2f562fdce5c0b98a,5f1c5f73764c0fe93e10,4b3b71d702edaa5b0021,f_mask_s_3_keypoints_csv,S_N_397_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_397_resized_keypoints.csv
4161,clip_02757,train,1,Stand,3,60,bf325a5556b625b81706,1ce4c4e45b028bf4c90a,5be6263e435c608c4a8f,f_mask_s_3_keypoints_csv,S_N_423_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_423_keypoints.csv
4162,clip_03760,val,0,Bed,4,35,bf352bd61fadcbe9d3db,088fe1a70e3dc2156c01,af02ba1b5fb7b4c37f8a,nf_mask_b_4_ketpoints_csv,B_D_0188_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0188_keypoints.csv
4163,clip_00985,train,1,Chair,1,60,bf4b21189e3fc158afad,21a0b73c7c6b8c0c63ce,b231214b0a61970c0625,f_mask_c_1_keypoints_csv,C_M_122_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_122_resized_keypoints.csv
4164,clip_03605,val,0,Bed,3,27,bf4bf19857aa7f9b280c,8e32ae5ffeb0d937aad2,bb0ca2dd34cbd9612d18,nf_mask_b_3_ketpoints_csv,B_M_76_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_76_keypoints.csv
4165,clip_04431,train,0,Chair,3,30,bf54ea002909bfa2357d,c59faa0fca8fe9a5ceac,885868681794c13ccc44,nf_mask_c_3_keypoints_csv,C_N_221_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_221_resized_keypoints.csv
4166,clip_03818,train,0,Bed,4,120,bf71b836b650e7672578,fcfb2d8b8bf204b61316,29ae6631a6b89f0055ce,nf_mask_b_4_ketpoints_csv,B_D_0250_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0250_keypoints.csv
4167,clip_04132,train,0,Chair,2,149,bf8c28dabf9a7dc2f20e,2a60eaf2cb9b0bf3fe4a,257971a5a2fad4f16b07,nf_mask_c_2_keypoints_csv,C_M_144_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_144_resized_keypoints.csv
4168,clip_05709,train,0,Stand,3,30,bf91d5c804ca290527c9,17d95b4830ace0bb9a64,e6877bd445fd4b93dd40,nf_mask_s_3_keypoints_csv,S_N_533_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_533_resized_keypoints.csv
4169,clip_00116,train,1,Bed,1,22,bf9274da5a384717953e,dce458259d5c5325ad6b,aeaa0264678343478521,f_mask_b_1_keypoints_csv,B_D_0126_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0126_resized_keypoints.csv
4170,clip_04875,test,0,Stand,1,120,bf936bea19f74b4a8dbc,a5788797ad1b6b0492c6,a5c32c21bc56a0bdcc47,nf_mask_s_1_keypoints_csv,S_D_0068_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0068_keypoints.csv
4171,clip_02169,train,1,Stand,1,121,bf9f36ed6e240ebef818,891122f4a57c4ea0b00c,7ac9bb8b627fbe5a72bc,f_mask_s_1_keypoints_csv,S_D_0240_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0240_resized_keypoints.csv
4172,clip_01256,test,1,Chair,2,82,bfbac6578d71d43af13f,dea5453f11b1176d01c9,2a24e8e3dcc5a740bd9d,f_mask_c_2_keypoints_csv,C_N_162_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_162_resized_keypoints.csv
4173,clip_00981,train,1,Chair,1,60,bfbdb42543bb92afb972,8ca9f7ea0293e8e43999,a97fbb76352e746dd3df,f_mask_c_1_keypoints_csv,C_M_119_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_119_resized_keypoints.csv
4174,clip_02539,train,1,Stand,3,72,bfdb6c3d7ddddbf28ec9,4c071557b651443105ea,b9fe361297687af35a82,f_mask_s_3_keypoints_csv,S_N_194_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_194_keypoints.csv
4175,clip_04408,train,0,Chair,3,90,bfdf2cfcaa0d3f0f46b5,2fec9f87796c7116bd35,2f53dc5806739e8294f2,nf_mask_c_3_keypoints_csv,C_N_200_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_200_resized_keypoints.csv
4176,clip_03124,train,0,Bed,1,197,bfe734955c55a4b4881f,31bff90b87a4de2f5f77,07815dd10a71c9c051e0,nf_mask_b_1_ketpoints_csv,B_N_313_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_313_keypoints.csv
4177,clip_02338,train,1,Stand,2,90,bfeb27ef53a04402a9d4,4d0da6d3741b7b3dbd5a,77d831be740cca5e08c7,f_mask_s_2_keypoints_csv,S_M_22_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_22_resized_keypoints.csv
4178,clip_01825,val,1,Chair,3,58,bfeb79df5f8e55ac84c7,841cbb02c147e8a6ab53,279bb7719c12ad888215,f_mask_c_3_keypoints_csv,C_D_0138_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0138_resized_keypoints.csv
4179,clip_01159,val,1,Chair,1,49,c0028671d1e42755937f,ee60952cdc2c8cc2829d,da069a7ff7fb11fd9c03,f_mask_c_1_keypoints_csv,C_M_80_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_80_keypoints.csv
4180,clip_03282,train,0,Bed,1,30,c01a8b68dd90ece6d52b,0771613476ff32e1834d,860f4a8f39720be35073,nf_mask_b_1_ketpoints_csv,B_N_484_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_484_keypoints.csv
4181,clip_02998,val,0,Bed,1,95,c01ea447b3abf8b6c44c,95aafad3797f5d6daa79,0fbb874efeff25d7570d,nf_mask_b_1_ketpoints_csv,B_N_152_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_152_resized_keypoints.csv
4182,clip_02043,val,1,Stand,1,174,c02b685cfbc987dd8dee,2ab114cae1042c484ae0,0a3bc260303c27248866,f_mask_s_1_keypoints_csv,S_D_0110_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0110_keypoints.csv
4183,clip_02311,train,1,Stand,2,60,c03e64dfbfce601a3ffa,4a0d3ebbcb7e072f2e6d,171f9f8be7b9ca53e384,f_mask_s_2_keypoints_csv,S_M_204_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_204_keypoints.csv
4184,clip_01091,test,1,Chair,1,60,c0415790e0de8331ac8b,b8ba808c2d9c788c1795,e5034b916f707639e114,f_mask_c_1_keypoints_csv,C_M_219_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_219_keypoints.csv
4185,clip_02420,test,1,Stand,2,37,c049263d3f0559581b5b,c125f6e625b7a3e22bb7,065d2dc45bd6863242d6,f_mask_s_2_keypoints_csv,S_M_89_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_89_keypoints.csv
